company,jk,posting_date,job_description,job_type,job_title,job_location,salary,state,zip_code,scrape_time,url
Partners Erewhon,jk=f81b0e285d1ac124,19 days ago,"Erewhon Organic Market and Cafes strive to sell only the purest, ethically and sustainably produced foods, wellness and beauty items, and household goods.

We support local organic farmers and growers; we partner with suppliers who share our concerns, values, and help build our communities by listening and learning together. We recycle, reuse and minimize waste as much as possible, and act in ways that protect the resources of our planet.

We are looking to hire team members to build a team of passionate, committed individuals who each play a vital role in making Erewhon a special place. If you are looking to be part of something bigger, we'd love to hear from you!

What We Offer:

Negotiable based on your experience ($15 - $17 per hour).
This is a FULL-TIME/SEASONAL position, but with your excellent work ethic and performance it may develop into a regular, full time opportunity. We offer great benefits for full-time employees beginning with a full complement of medical and other traditional group health plan coverage, 401K plan with match, and a 20% discount to all of our store locations for all employees.

What You Will Do:

As an online grocery shopper provide excellent customer service and address needs of both online and in-store customers in a timely and effective manner.
Comfort using handheld technology (mobile) device to prepare and fulfill orders for delivery and/or pickup.
Shop and assume responsibility for all items in orders. Make contact with customer, follow up with all needs the customer might have including customer order issues, changes, additions and cancellations.

Must be detailed oriented, multi tasking, paying attention to product quality and order accuracy.

Inspect grocery orders to ensure they are undamaged.

Follow established procedures to report errors in retail pricing or signage.

Eagerness and enthusiasm to learn about organic produce, nutritional items, vegan, paleo, and keto friendly products. customer service standards, and store operations

Additional duties as assigned by Manager.

Enjoy the thrill of working with a small team to select and pack orders, and get items ready for delivery in an hour

Willingness to work in other departments of the store as required, e.g., customer service, cashier, grocery, etc

Ability to lift up to 40 pounds, stand/walk for at least 6 hours, and be able to frequently push, pull, squat, bend, and reach with or without reasonable accommodation

Ability to work a flexible schedule including nights, weekends, and holidays as needed.

What You Will Bring:

At least 1 year experience as grocery shopping clerk or similar labor position.
Positive team attitude and ability to work efficiently with a sense of urgency.
Great communication and interpersonal abilities.
Dependable, self-starter and great multitasker.

Erewhon Markets is an equal opportunity employer and we are committed to Equal Employment Opportunity regardless of race, color, national origin, gender, sexual orientation, age, religion, veteran status, disability, history of disability or perceived disability, and per the Fair Chance Ordinance will consider qualified applications with criminal histories in a manner consistent with the ordinance.

To all recruitment agencies: We do not accept unsolicited agency resumes and are not responsible for any fees related to unsolicited resumes.",Job Type,Webcart Shopper (Full Time Pay + Benefits),,$15 - $17 an hour,,,0:00:48.123796,https://www.indeed.com/viewjob?jk=f81b0e285d1ac124
Foot Locker,jk=00798eef67eeade6,30+ days ago,"You recognize yourself when you enter one of our stores. You’ve got style, and love to help others create a head to toe look with both apparel and sneakers that will get them noticed. It’s easy for you to start up natural, friendly conversations, adapt to different types of Customers, and resolve issues with a positive attitude. You like to work as part of a team as you improve your individual skills on the sales floor. Your success will be measured through personal and productivity goals plus your ability to provide a great in-store experience to every Customer.
Our global house-of-brands inspires and empowers youth culture. Relentlessly committed to fuel a shared passion for self-expression, we create unrivaled experiences at the heart of the sport and sneaker communities through the power of our people. If you want to be a part of something bigger than you can imagine, you’ve come to the right place. To learn more about the incredible impact we’re making on both our local and global communities, Click Here!
Responsibilities
Ensuring high levels of customer satisfaction by being knowledgeable on all products offered, and teaming up with co-workers to provide excellent sales service
Delivering sales, outstanding customer experience, and operational expectations
Maintaining personal and productivity goals
Connects with every customer by asking open-ended questions to assess needs
Ability to learn and share expertise of products and trends to fit customer’s needs
Maintains an awareness of all product knowledge, and current or upcoming product / trends
Contributes to a positive and inclusive work environment
Qualifications
0-3 year of retail experience
Confident and comfortable engaging customers to deliver an elevated experience
Motivated to achieve great results because of one's enthusiasm from interacting with customers and athletic products
Initiates completion of tasks or activities without necessary supervision
Flexible availability – including nights, weekends, and holidays
Sales Associate
Location
Los Angeles, California, United States
Baldwin Hills
3650 W. Mlk Blvd
Category
Retail Sales
Footaction
Job Type
Regular Part-TimeJob Id 8640",Part-time,Sales Associate,,,,,0:00:48.142796,https://www.indeed.com/viewjob?jk=00798eef67eeade6
SCALE MEDIA,jk=c60a29677038fdee,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","About usSCALE MEDIA is a medium business in Los Angeles, CA. We are professional and data-driven.Our work environment includes:Work-from-home daysInternational workforceAs a Personal Assistant, you will plan and direct all administrative, financial, and operational activities for one of our Co-Founders. You will be responsible for organizing and prioritizing critical issues and required information for the executive to facilitate efficient decision making. The ideal candidate is highly self-motivated, detail-oriented and exercises good judgment in a variety of situations. The ideal candidate thrives in a fast-paced environment. The assistant is also a key player in the success and growth of our brand and will be held accountable. This is not a fully-remote position. The candidate must live in Los Angeles, CA and report to a home office located in Sherman Oaks on occasion. The candidate must be flexible with their schedule. The job will require some responsiveness over the weekends. A valid driver's license and insurance is required. Gas /mileage is fully reimbursed. Candidate must be fully vaccinated against COVID-19.RESPONSIBILITIES:Act as the point of contact between Co-Founder and internal/external clientsScreen and direct phone calls and distribute correspondenceExtensively manage e-mails including checking incoming/outgoing emails and following up as necessaryRespond accurately to internal and external information requestsArrange detailed travel plans, Itineraries, agendasSchedule calls, appointments, events. Both Business &amp; Personal for Executive and outside vendors/associatesPet sitter/managementArrange cleaning service be liaisonPlan &amp; execute special dinner with private parties or personal friends/familyCreate and reformat effective presentations and documentationPrepare reports and documentation for meetings and appointmentsDevise and maintain office filing systemErrands &amp; Shopping &amp; assist their spousesLiaison between Office Asst &amp; communicationsCompose/prepare correspondenceCompile documents/sheets for meetings &amp; presentationsAssist with other ad-hoc administrative and personal project requirements as neededMUST HAVES:Minimum of 3 to 5 years of experience in a high-level administrative support position.Strong administrative and organizational skills, including attention to detail.Strong interpersonal skills and track record of relationship building.Proficiency in Google Suite for presentations, and basic technology. Excellent written and verbal communication skills.Perform key administrative duties, including bookkeeping, telephone coverage, drop offs, pickups.Work on special projects or tasks as assigned. (**MUST HAVE A VALID DRIVERS LICENSE and HAVE A RELIABLE CAR**)Must be fully vaccinated against COVID-19Job Type: Full-timePay: $26.00 - $33.00 per hourBenefits:401(k) matchingDental insuranceHealth insuranceLife insurancePaid time offVision insuranceSchedule:8 hour shiftOn callWeekend availabilityCOVID-19 considerations:Must be vaccinated against COVID-19Education:Bachelor's (Preferred)Experience:Microsoft Powerpoint: 1 year (Preferred)Work Location: Multiple Locations",Job Type,Personal Assistant,,$26 - $33 an hour,,,0:00:48.311796,https://www.indeed.com/viewjob?jk=c60a29677038fdee
TikTok,jk=ad06922b0e07a17a,11 days ago,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul, and Tokyo.

Our Advanced Analytics and Research team is seeking a People Research Scientist to support our HR Business Intelligence projects. This is a Full-time role that can be located in Mountain View, New York, Los Angeles or Austin. It helps the business make talent management decisions through insights from employee and organizational data.

Responsibilities:
1. Understand the business deeply, through data analysis, research, interviews and other methods to proactively identify and predict strategic issues and come up with feasible recommendation to the stakeholders.
2. Partner with business, HR stakeholders and other analysts to enable the successful delivery of research and analytics.
3. Shape the analytic framework and methodology throughout the employee lifecycle such as recruiting, onboarding, talent management and performance management.
4. As a promoter of HR digitization, cooperate with related businesses and functions to continuously iterate people analytics BI products.
5. Work effectively in a complex, global, fast-paced matrixed environment, with tight deliverable timeframes and multiple stakeholders.
Qualifications
1. Bachelor's degree in field of social science, Psychology or related disciplines. Master's degree in Organizational Psychology or a related field is preferred.
2. Strong curiosity towards people and talent management as well as willingness to do proactive research on different topics of human resource management.
3. Applied experience with SQL and R and Python, and modern data science tools.
4.Experience in building complex dashboards for HR using Tablueau or Power BI.
5. 2+ years applied research experience, including at least 1 year of applied research experience applied to business/org questions preferred.
6. Ambitious, Open and Collaborative, Resilient.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We believe individuals shouldn't be disadvantaged because of their background or identity, but instead should be considered based on their strengths and experience. We are passionate about this and hope you are too.

TikTok is committed to providing reasonable accommodations during our recruitment process. If you need assistance or accommodation, please reach out to us at hrbp-hr-accommodation@tiktok.com.",Full-time,"People Research Scientist - Los Angeles, CA",,,,,0:00:49.977182,https://www.indeed.com/viewjob?jk=ad06922b0e07a17a
Doubletree Los Angeles Dt,jk=e152f69aa67532fe,3 days ago,"Job Summary:

Información disponible en español a continuación.
The Laundry Attendant maintains constant supply of clean linens for the hotel. Performs all stages of linen processing including collecting transporting sorting weighing loading and unloading (washers dryers and chutes) ironing folding storing and delivering. Cleans laundry machinery and laundry area.
El asistente de Lavandería es responsable de lavar toda la ropa de cama toallas servilletas y manteles sucios; así como de doblarlos y plancharlos. Responsable por todas las actividades de proceso de línea incluyendo colectar transportar separar pesar cargar y descargar maquinas planchado doblado almacenamiento y entrega. Mantener limpia la maquinaria y el área de lavandería.
Responsibilities:

QUALIFICATIONS:
High School diploma or equivalent and/or experience in a hotel or a related field preferred.
Must be able to convey information and ideas clearly.
Must work well in stressful high pressure situations.
Must maintain composure and objectivity under pressure.
Must be able to constantly push/pull laundry carts (empty and full) with potential weight between 50-400lbs (may vary by property)
Must be able to occasionally pull linens from washer to dryer with potential weight between 25-150lbs (may vary by property).
Diploma de enseñanza secundaria o equivalente y de preferencia con experiencia en trabajos de hotelería o similares.
Comunicar las informaciones e ideas en forma clara.
Desempeñarse correctamente aun cuando haya sobrecarga de trabajo.
Mantener la calma y objetividad en situaciones de sobrecarga de trabajo.
Debe poder empujar / jalar constantemente los carros de lavandería (vacíos y llenos) con un peso potencial entre 50-400 lb (puede variar según la propiedad).
Debe poder tirar ocasionalmente la ropa de cama de la lavadora a la secadora con un peso potencial entre 25-150 lb (puede variar según la propiedad).
RESPONSIBILITIES:
Understand operation of washing machines and dryers.
Wash and dry all dirty linens towels rags etc. as directed by management.
Clean dryer filter daily and maintain all equipment as trained.
Operate iron as per standard and ensure that it is shut off at the end of day (responsibility may vary by property).
Fold linens/towels and stock linen carts as required.
Always practice safe work habits to ensure safety to guests and fellow employees.
Sweep and mop laundry floors storing all linens off the floor.
Be familiar with all Aimbridge Hospitality’s policies and house rules.
Remove and sort dirty linens and towels from laundry carts.
Keep laundry carts clean and free of debris.
Stocks all linen closets throughout the hotel as applicable.
Perform other tasks/jobs as assigned by the supervisor or manager.
Operar correctamente las máquinas lavadoras y secadoras.
Lavar y secar toda la ropa de cama toallas trapos sucios etc. tal como lo indique el gerente.
Limpiar diariamente el filtro de la secadora y dar mantenimiento a todo el equipo.
Operar correctamente la plancha y cerciorarse de apagarla al final de la jornada.
Mantener hábitos de trabajo sin riesgo para garantizar la seguridad de los clientes y empleados.
Doblar la ropa de cama/toallas y los carros de ropa según sea necesario
Retirar todo el lavado del suelo para barrer y trapear el piso.
Conocer todas las políticas y normas de Aimbridge.
Retirar y clasificar todos los artículos sucios de los carros de la lavandería.
Mantener los carros de la lavandería limpios y sin desechos.
Almacena todos los armarios de ropa blanca en todo el hotel según corresponda.
Llevar a cabo otra tarea según asignada por el supervisor o gerente.
Property Details:

Welcome to DoubleTree by Hilton Hotel Los Angeles Downtown. Guests can begin their stay at this inviting Los Angeles hotel with our delicious freshly baked chocolate chip cookie and allow our attentive staff to cater to their every need. Conveniently located off the 110, 101 and 5 freeways, this contemporary downtown Los Angeles hotel is ideally situated less than a mile from major attractions.
Guests can relax in a spacious guest room or suite at DoubleTree by Hilton Hotel Los Angeles Downtown. Each of our spacious guest rooms feature sophisticated Asian-fusion decor and are rich in comforts. Guests should gaze at the stunning skyline views from our large guest room windows. We also offer upgrades to a suite for guests to enjoy extra space, including separate living and working areas and special upgraded amenities such as a full-size refrigerator and soothing whirlpool bath.
Company Overview:

As the global leader in third-party hotel management, our growing portfolio represents over 1,550 hotels in 49 states and 22 countries, from top international lodging brands to luxury hotels, destination resorts and lifestyle hotels. Our associates around the globe are passionate about serving our guests and driving exceptional results, and thrive in a culture where everyone is inspired to be the best. Join a world of possibility with Aimbridge Hospitality.
Benefits:

After an initial waiting period, those hired into full time positions are eligible for a competitive benefits package that includes the following:
Now offering Daily Pay! Ask your Recruiter for more details
Medical, Dental, and Vision Coverage
Short-Term and Long-Term Disability Income
Term Life and AD&amp;D Insurance
Paid Time Off
Employee Assistance Program
401k Retirement Plan",Full-time,Laundry Attendant,",CA,90012",,",CA,90012",90012,0:00:50.000183,https://www.indeed.com/viewjob?jk=e152f69aa67532fe
CEDARS-SINAI,jk=47724bba3dbe7e0b,2 days ago,"The Patient Service Rep is responsible for positive patient relations, accurate telephone communication, appointment scheduling, patient registration, as well as payment and co-payment collection. This position also performs routine duties associated with the collection and maintenance of current patient demographics and insurance information.
Job Duties and Responsibilities:
Greets patients and assist in resolving patient issues or raising patient issues.
Check-in and check-out patients and collect co-payments/give receipts/reconcile payments; verifies that patient demographic and insurance information is accurate in CS-Link.
Schedule appointments, complete patient registration, collect patient payments and to provide a high level of patient service.
Assists with the management of physician schedules and finds opportunities for improvement; handle patient/provider correspondence as instructed.
Process and track referrals and authorizations for various insurance types.
Handles patient care flow and assist with monitoring CS-Link message pools and standard work.
Monitors and assess their own workflow and find opportunities for improvement.
Explains policies, procedures, or services to patients using administrative knowledge
Participates in daily huddles and staff meetings.
Actively promotes and practice infection prevention standards and all department policies and procedures.
Education:
High school diploma or GED required. Associates degree or college diploma preferred.
Experience:
Two (2) years of experience working as a Patient Service Rep in an outpatient medical office setting preferred.",Full-time,Patient Service Rep - Kerlan-Jobe Institute,,,,,0:00:50.030195,https://www.indeed.com/viewjob?jk=47724bba3dbe7e0b
Los Angeles Regional Food Bank,jk=65f6e62d2af3979f,30+ days ago,"POSITION: Warehouse Staff
SUPERVISOR: Operations Manager
STATUS: Hourly/Non-Exempt; Union*: Teamsters Local 848
COMPANY
The Mission of the Food Bank is to mobilize resources to fight hunger in our community. The Food Bank serves more than 900,000 clients on a monthly basis and, in 2020 distributed 174 million pounds of food, the equivalent of 143 million meals. Los Angeles Regional Food Bank employees are hired because of their skills, and because of their commitment to our mission. This means that each of us, working together, will do all that we can to fulfill our vision that no one goes hungry in Los Angeles County. Our core values include: Respect, Stewardship &amp; Accountability, Collaboration, Urgency, Service, Integrity and Diversity. Our organization is committed to maintaining a positive and engaging workplace for all employees.
ESSENTIAL FUNCTION
The Warehouse Staff handles incoming product in the warehouse in a safe and timely manner. This position is responsible for tasks such as filling/pulling orders, stocking racks, rotating sock, and keeping the facility clean.
WHAT YOU’LL DO
Warehouse and Operations: Operate pallet jacks (electric and manual) and forklifts in a safe manner. Comply with all safety requirements such as inspection reports and prompt notification of equipment issues. Unload trucks using pallet jacks. Tag incoming products according to category. Verify accuracy of tagged items; notify supervisor of quality or accuracy concerns. Inspect and sort products. Advise supervisor of food safety or chemical safety concerns. Palletize products according to established safety protocols.
QUALIFICATIONS
18 years of age or older.
Must be literate in English in order to read and understand work documents.
Forklift experience and/or forklift certification is highly desirable.
Ability to lift 40 pounds.
Ability to operate forklifts and pallet jacks (electric and manual) in a safe manner.
Ability to understand bills of lading, receiving documents, inventory documents, product order forms, and any other documents relevant to department.
Good communication skills.
BENEFITS
We offer a comprehensive benefits package:
Medical, dental, vision and flexible spending accounts.
Employer paid Life Insurance and Long Term Disability.
403(b) retirement savings plan.
Employee Assistance Program.
Vacation: Two weeks for the first three years.
Sick Time: Six days per year.
Holidays: Nine paid holidays, eligible upon date of hire.Required to pay Union dues and a one-time initiation fee.
As a part of the Food Bank’s pre-employment screening process, all potential employees are subject to a Criminal Background Check.
In instances of a federal, state or locally declared emergency, Los Angeles Regional Food Bank is typically considered an essential service and emergency responder; all of its employees may be called in to perform regular or emergent duties.
Los Angeles Regional Food Bank is proud to be an “Equal Opportunity Employer.”",Job Type,Warehouse Staff,",CA,90058",$16 - $18 an hour,",CA,90058",90058,0:00:50.143937,https://www.indeed.com/viewjob?jk=65f6e62d2af3979f
UCLA,jk=4b59da15b76e2618,30 days ago,"UCLA's School of Education and Information Studies (Ed&amp;IS) is a national leader in the study and practice of education and information studies. We believe that the democratization of knowledge creates equity. It is our mission to train teachers, scholars, and community leaders to seek new ways of broadening access to the transformative power of education and information. Comprised of two departments (Education &amp; Information Studies) and 16 research enterprises, Ed&amp;IS is at the forefront of transformation.

Reporting to the Wasserman Dean of Ed&amp;IS, the Chief of Staff plays a key role in providing senior leadership, executive-level advisement, and consulting to the Dean. This position will partner closely with the Dean on a wide variety of administrative and executive initiatives and special projects in support of the Dean's overall vision and strategic plan. The position will address high-level issues across a wide range of activities; assess situations, decide appropriate response, and recommend/take action. The Chief of Staff will serve as a member of the school's leadership team and will manage high-priority projects to ensure successful launch and execution. Additionally, the position will interact with donors, Ed&amp;IS Community Members, and the campus community to foster and maintain excellent relationships.

Additional responsibilities include, serving as a primary liaison between the Dean and the various offices within Ed&amp;IS and the University; handling questions, concerns, issues, and requests on the Dean's behalf; drafting all written materials and speeches on behalf of the Dean as well as authoring independent correspondence; and serving as a liaison to a variety of internal and external constituencies. This position will work closely with Ed&amp;IS Leadership, including the Associate Dean of Administration, the Assistant Dean of Finance, and Chairs, to successfully execute their responsibilities.

Percentage of Time:
100

Shift Start:
8:00 am

Shift End:
5:00 pm

Qualifications for Position

22
Records

Qualifications

Required/Preferred

Doctoral degree in Organizational Leadership, Public Policy, Education, or a related field and/or equivalent combination of education and relevant management experience.

Preferred

Minimum of 7-10 years of work experience with progressive responsibility.

Required

Demonstrated experience and knowledge of university rules and regulations, processes, protocols, and procedures across a wide range of subject areas (Personnel Management, Communications, Student Affairs, Donor Relations, Fund Management, etc.)

Preferred

Advanced interpersonal skills including verbal and written communication, active listening, critical thinking, persuasiveness, advising and counseling skills.

Required

Advanced knowledge in Project Management, Design, and Implementation.

Required

Advanced skills in short- and long-term strategic planning, analysis, problem-solving and customer service, taking into consideration broader organizational goals.

Required

Ability to use discretion and maintain confidentiality.

Required

Demonstrated experience in strategic thinking and consulting in guiding the organization toward workable strategies and solutions.

Required

Proven ability to focus on priorities, strategies, and vision.

Required

Advanced ability to coach, facilitate and influence people at all levels.

Required

Advanced ability to build and maintain relationships with a broad range of staff and members of the community.

Required

Ability to accurately convey complex information orally to individuals, small groups, and large audiences.

Required

Outstanding interpersonal skills to interact effectively and diplomatically with faculty, staff, students, donors, corporate leaders, etc.; to act as a liaison to other departments and organizations; to form excellent working relationships with others and to motivate others.

Required

Ability to prioritize task and achieve a high level of productivity and quality under rigid deadlines in an environment with frequent workload changes, competing demands, and interruptions.

Required

Strong team orientation and demonstrated ability to be flexible and work as part of a collaborative academic environment, as well as showing ability to diffuse sensitive situations and conflict, using the greatest of tact and diplomacy.

Required

Demonstrated ability to work independently and as part of a team without close supervision to complete assignments and discern when action of a higher level is required.

Required

Skill in analyzing information, problems, situations, practices, or procedures to define a problem or objective; identify relevant concerns or factors; identify patterns, tendencies and relationships, formulate logical and objective conclusions, recognize alternatives and their implications; conduct both research and evaluations using these skills.

Required

Advance research and analytical skills to collect and analyze complex data sets using appropriate statistical techniques.

Required

Excellent skill in writing grammatically and substantively correct reports, including technical reports, and other deliverables which are suitable for broad dissemination and/or internal documentation.

Required

Experience with database design and management.

Required

Demonstrated knowledge and experience in mathematics and logic.

Required

Ability to work some evenings and weekends (as needed)

Required

Additional Posting Information

Bargaining Unit:
99-Policy Covered

Application Deadline:
02-17-2022

External Posting Date:
",,Chief of Staff,,,,,0:00:50.166923,https://www.indeed.com/viewjob?jk=4b59da15b76e2618
,jk=f9dc8d115247b46c,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","We are looking for a Driver to transport food service items in a safe and timely manner. You will help us increase customer satisfaction, making sure clients depend on us for their delivery needs. To be considered for this role, you should have a valid driver’s license, clean driving record with no traffic violations, and experience transporting food service products in a 16 foot refrigerated truck. Note that you don’t need to have a vehicle; we provide drivers with our own trucks.SkillsProven experience as a DriverA valid driver’s licenseA clean driving recordKnowledge of area roads and neighborhoodsAbility to lift 35 Lbs.A polite and professional dispositionAbility to remain calm in stressful driving situations (e.g. at rush hour)Job Type: Full-timePay: From $18.00 per hourBenefits:Paid time offSchedule:8 hour shiftMonday to FridayNo nightsEducation:High school or equivalent (Preferred)Shift availability:Day Shift (Preferred)Work Location: Multiple Locations",Job Type,Driver,,From $18 an hour,,,0:00:50.184900,https://www.indeed.com/viewjob?jk=f9dc8d115247b46c
Kaiser Permanente,jk=7cbed10a6b82fa6d,30+ days ago,"Under general supervision of the Department Administrator, Assistant Department Administrator, Charge Nurse, or Registered Hemodialysis Nurse. Prepare the unit for dialysis treatment, including setting up machines, quality control of equipment and simple troubleshooting of dialysis machines. Initiate and terminate dialysis treatment as prescribed by physician. Perform intra-dialysis checks, monitoring and other patient care related duties under the direct supervision of the Hemodialysis Nurse. Prepare and distribute concentrate solution as per departments' policy and procedure. Perform supply inventory, ordering and re-stocking. Participates in QM, CQI and other unit projects. Clean and keep the unit safe and clutter free. Sterilize and clean dialysis machine and equipment. Perform other duties as assigned.
Essential Responsibilities:
The following duties and responsibilities generally reflect the expectations of this position but are not intended to be all inclusive.
Patient Care:
Provide therapeutic care to patients in accordance with treatment prescription and nursing policies, procedures, standards and schedules. Receive patient into treatment area; perform and record weight, vital signs and all other parameters of ESRD patients per policy and/or state regulation pre &amp; post dialysis; documents all data gathered and reports to RN. May recommend dialysis ultra-filtration plan to RN, observe and monitor status of vascular access, initiate dialysis via approved dialysis accesses using proper cannulation techniques, and comply with infection control and safety measures. Document activities appropriately.
Follows infection control policies
Prepare dialysate per policy &amp; procedure.
Data Collection of designated patient information
Initiate, monitor and terminate dialysis treatment. Constant monitoring of patient.
Initiates appropriate emergency procedures and report unusual conditions.
Assist nurses and physicians as directed during routine and emergency procedures. Monitor and evaluate test readings during procedures.
Stock, distribute and maintain supplies for hemodialysis patients.
Inventory, order and restock all supplies and equipment as required in unit. Clean and restock work area
Perform only under direction of an RN: Instruct patient in the care of vascular access Review prescription Reinforce treatment care with patient
Administer quality patient care in a considerate, respectful manner at all times
Performs all functions conscientiously and in a timely manner within established guidelines
Equipment Care
Set up and monitor dialysis machines and Reverse Osmosis system Prepare dialysate according to policy &amp; procedure Assist in the maintenance of dialysis equipment.
Clean and sterilize equipment using hospital-approved disinfectant. Monitor operation of equipment for leaks, restrict flow, and pump failures. Calibrate and adjust equipment in preparation for and during procedures. Keep all equipment clean and operative. Trouble shoots and performs minor equipment repair. Perform quality control and safety checks of equipment and instruments and record findings. Perform chemical testing and analyzing and record findings. Document findings and report any malfunctioning equipment timely and appropriately
Operates other equipment or machine such glucometers, ph meter and various test strips for water quality testing. Clean and sterilize equipment using hospital-approved disinfectant. Performs QC of machine and document findings
Quality Assurance
Completes treatment records after each treatment according to policies &amp; procedures
Know and comply with Infection Control policy and safety program
Administrative and other:
Maintain current licensure and certifications.
Attend conferences, huddles, meeting and in-service training programs.
Maintain proficiency in clinical skills.
Know facility emergency plans and act appropriately in an emergency
Assume other activities and responsibilities from time to time as directed.
Consistent, regular, punctual attendance as scheduled is an essential responsibility of this position.
Pay Grade: 24
Basic Qualifications:
Experience
One (1) year recent experience as a Hemodialysis Technician required.

Per the National Agreement, current KP Coalition employees have this experience requirement waived.



Education
High school diploma or equivalency required
Completed a hemodialysis training program that is approved by the medical director and governing body, under the direction of a registered nurse, focused on the operation of kidney dialysis equipment and machines, providing direct patient care, and communication and interpersonal skills, including patient sensitivity training and care of difficult patients. The training program must include the following subjects: Principles of dialysis. Care of patients with kidney failure, including interpersonal skills. Dialysis procedures and documentation, including initiation, proper cannulation techniques, monitoring, and termination of dialysis. Possible complications of dialysis. Water treatment and dialysate preparation. Infection control. Safety.Dialyzer reprocessing, if applicable.
License, Certification, Registration
Current California Hemodialysis Technician certificate required
Current CMS-approved national certification required.
Current BLS certification required.
Additional Requirements:
Vision Requirement: The ability to discern colors is an essential job function for persons responsible for reading color metric tests.
Water hardness test - Must be capable of distinguishing between different shades of pink and other colors.
Chloramine test - Must be capable of distinguishing between the colors of blue, purple, and red.
Knowledge &amp; Skills: Dialysis training program which includes all the subjects stated above
Cannulation skills, establishing/cannulating buttonhole preferred
Basic computer skills and proficiency: Word, Excel, Power point preferred
Fluent in the written and verbal skills necessary to perform successfully the duties and responsibilities of the position.
Ability to read, speak and write English with clarity of expression sufficient to communicate technical and complex concepts to staff, patients and patient's family members in clear and easily understandable terms required.
Ability to understand clinical/medical vocabulary written or spoken in English required.
Preferred Qualifications:
N/A
Notes:
This is an on call position, days and hours may vary.
PrimaryLocation :

HoursPerWeek : 1
Shift :

Workdays : Tue, Thu, Sat
WorkingHoursStart :

WorkingHoursEnd :

Job Schedule :

Job Type : Standard
Employee Status : Regular
Employee Group/Union Affiliation : B01|SEIU|Local 399
Job Level : Individual Contributor
Job Category : Clinical Support
Department :

Travel : No",,"Hemodialysis Technician (On-call Evenings T-Th-Sat in Los Angeles, CA)",,,,,0:00:50.516746,https://www.indeed.com/viewjob?jk=7cbed10a6b82fa6d
,jk=f9780f177b5e3634,12 days ago,"Description:
Records Clerk
Los Angeles, CA
$23 - $30 Hourly (no benefits)
Summary:
This full-time, temporary position will be responsible for conducting a specific scope of records management work on behalf of a federal client. The purpose of this assignment is to complete the scope of work by the completion deadline (February 18, 2022), in an safe, accurate, and efficient manner at the direction of court personnel and within the scope of performance. This position requires attention to detail, dependability, efficient productivity, daily productivity reporting, as well as professional conduct and behavior that aligns with the expectations of court security officers and other court personnel. This position will be responsible for safely handling and preparing 1000+ immigration records. Training will be provided on site.
The scope of work for this assignment will be performed aat one location in downtown Los Angeles, CA at a secured facility. As an overview, this position will be responsible for preparing, filling, labeling, scanning, and validating boxes and box contents at the direction of court personnel and per the statement of work.
. Requirements:
Experience:
Desired Experience: Experience working as a federal contractor and/or in Records/Document Production is highly desired.
Required Experience: Minimum of 2 years experience working in an administrative or office setting is required or the equivalent in education and experience
Skills:Must be able to communicate effectivelyMust be reliable and punctualMust be able to follow detailed direction (verbal and written)Must be able to work productively, safely, and efficientlyMust be able to work with basic technology (scanners, computers, etc.)Must be able to analyze data for errors and/or discrepanciesMust possess a positive and professional attitude and demeanorMust be able to pull, sort, and file documents based on directions (written and verbal)
Education:
Desired Education: Associates Degree or higher from an accredited institution
Required Education: High School Diploma or equivalent
TFE is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military/veteran status or other characteristics protected by law.
As a federal contractor, TFE will require all new hires to be fully vaccinated for COVID-19 prior to the first day of employment. Exceptions will be considered on a case-by-case basis. You will need to show proof of vaccination and completion of a Certificate of Vaccination will be required.",Job Type,Records Clerk,,$23 - $30 an hour,,,0:00:50.541740,https://www.indeed.com/viewjob?jk=f9780f177b5e3634
