company,jk,posting_date,job_description,job_type,job_title,job_location,salary,state,zip_code,scrape_time,url
Steve Madden,jk=06f8d22f8540d7a3,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Overview:This position is responsible for applying selling techniques to merchandise, developing a client base to build sales, and achieve store profit objectives.Major Qualifications (include but are not limited to):* Ensure that each customer receives outstanding customer service by providing a customer friendly environment which includes greeting and acknowledging every customer, maintaining outstanding standards, solid product knowledge and all other components of customer service.* Maintain an awareness of all product knowledge information, merchandise promotions, test merchandise and advertisements.* Demonstrates salesmanship skills by maintaining sales productivity levels.* Assist in floor moves, merchandising, displaying maintenance, cleaning store including bathroom and stockroom, vacuuming and returning product to inventory.Requirements:* High school diploma or equivalent.* Ability to read, write and understand English.* Ability to process information or merchandise through the computer system and POS register system.* Strong verbal and written communication skills.Job Type: Part-timePay: From $15.00 per hourSchedule:Day shiftHolidaysMonday to FridayNight shiftWeekend availabilityEducation:High school or equivalent (Preferred)Work Location: One location",Job Type,Sales Associate/Cashier,",NY,11201",From $15 an hour,",NY,11201",11201,0:00:21.916130,https://www.indeed.com/viewjob?jk=06f8d22f8540d7a3
Orangetheory - Franchise #0293,jk=839485b8d6890a14,3 days ago,"Be fit. Change lives. Have fun.If you mention fitness within moments of meeting someone...if you encourage friends and family to get off the couch and get active...if you know and enthusiastically share the importance of fitness as a part of a healthy lifestyle - well, we just may want you to turn your passion for fitness into a paying career. We’re looking for enthusiastic individuals eager to share our story and our success with everyone who walks through that door or who calls for more information or who expresses even the slightest bit of interest in improving themselves. Are you passionate, positive, and can talk to anyone? Do you thrive on being part of a team? Does your zest for being part of a world-class growing fitness company get you out of bed with a smile and determination to change more lives - physically, mentally, emotionally? Do you have excellent communication skills, whether face-to-face or on paper? Then keep reading. Here’s more of what the position entails:
Greeting everyone who enters the studio with enthusiasm, energy and knowledge
Presenting the OTF concept to any interested consumers, also known as “intros”
Working at our front desk which includes answering phones and talking to members among other tasks
Giving studio tours
Working hand-in-hand with trainers to guide intros through their first Orangetheory workout
Selling memberships to help the studio thrive
Following up on prospective clients
Handling members’ concerns in a professional and objective manner with the goal of resolution
Participating in marketing and outreach events
Ensuring all areas of the studio are kept clean and organized
So if you have a passion for fitness and would like to help us in our mission to spread More Life to our members and community, we would like to hear from YOU! Specific job duties and selection requirements vary between Orangetheory studio locations and more details can be provided by the studio’s hiring manager if you are selected to move forward in the interview process.
Acknowledgement *

I understand that I am applying for a position with an employer that is an independently owned and operated Orangetheory® Fitness franchisee, not the franchisor, OTF Franchisor, LLC or any of its affiliates (OTFF). With respect to any position with a franchisee, I understand and agree that any information I provide in this application will be submitted directly to the independent franchisee, who is solely responsible for all employment related matters in their studio. This means, among other things, that the independent franchisee is solely responsible for and unilaterally makes all decisions concerning my employment, including hiring, firing, discipline, supervision, staffing and scheduling. OTFF will not receive a copy of my application, will have no control over whether I receive an interview and/or am ultimately hired, does not control and is not responsible for the employment policies and practices of independent franchisees, and does not employ independent franchisee’s employees. If I am hired to work at an independent franchisee’s studio, the independent franchisee, and not OTFF, will be my employer. By submitting my application and resume, I am confirming that I am agreeing and consenting to the foregoing.",Full-time,Sales Associate,,,,,0:00:22.119164,https://www.indeed.com/viewjob?jk=839485b8d6890a14
Taco Bell | Taco Bell Corporate,jk=646f00f8761bb713,1 day ago,"At Taco Bell, were hungry for Mas. Mas Heart, Mas Flavor and Mas Value. If you want Mas in your life read on!
Think About it...
Do you know how to inspire and engage? Do you make others smile easily?
When you say thank you do you mean it?
Are you a foodie? Do you know what it takes to make awesome food?
Do you love your team like you love your family?
Do you know what it means to create a 5 star customer experience?
Do you take your work seriously but not yourself?
Are you a proud mama or papa when your team achieves success?
If no, your career aspiration with Taco Bell has died here.
The success of your day, week, month, and year is ultimately in your hands. Success means following the brand standards, training, coaching and recognizing your team to deliver an amazing customer experience. You achieve results through your team. When they succeed, you succeed. The customer experience should never exceed the Team Members experience. The experience is your hands.
No Brainers...
Inspire and engage customers and Team Members alike
Treat others as you want to be treated
Train, coach, and recognize great talent
Grow sales
Follow brand standards
Last but not least, create a restaurant experience for team members and customers that you are proud of.
This Summary Overview generally describes key job standards for Taco Bell Corporate employees. It is not all-inclusive, and a similar job at other Brands, Franchise or License locations may be different.

Brand: Taco Bell

Address: 224 7th Ave New York, NY - 10011

Property Description: 034646 - New York, NY

Property Number: 034646",,Assistant General Manager,",NY,10011",,",NY,10011",10011,0:00:22.284771,https://www.indeed.com/viewjob?jk=646f00f8761bb713
,jk=b20b36deddcc9893,3 days ago,"The Four Seasons Hotel Philadelphia at Comcast Center now hiring Cooks and Sous Chefs!

Join our diverse and talented team in Philadelphia!

We are seeking individuals who are warm, hospitable and start with the heart. Candidates will have an opportunity to be a part of a cohesive and dynamic team with opportunities to build a successful career.

Knowledge, Skills and Abilities

The qualified candidate will possess a passion for flawless service and the highest level of integrity and work ethic.


Qualifications include:

 Ability to work cleanly and efficiently
Ability to learn a new station fully and effectively within one month
Attention to detail
Strong communication skills
Strong interpersonal and team player skills
Miscellaneous

US work authorization is required.

Four Seasons is partnered with Michelin starred chef Jean-Georges Vongerichten, James Beard award winning chef Greg Vernick and renowned florist Jeff Leatham to create an extraordinary experience. Floating atop the tallest building on the city skyline, Four Seasons Hotel Philadelphia at Comcast Center combines Four Seasons legendary service with first-of-its-kind Comcast technology and entertainment. Here, the world’s leading hoteliers, architects, restaurateurs, designers and technologists have collaborated to create one of the best urban luxury hotel experiences.

Please note that due to the large number of responses we receive only candidates being considered for the above position will be contacted for an interview.


To apply, visit:
https://fourseasons.wd3.myworkdayjobs.com/en-US/search/job/Philadelphia-Arch-Street/Sr-Sous-Chef-Jean-Georges-Restaurant_REQ10205933

https://fourseasons.wd3.myworkdayjobs.com/en-US/search/job/Philadelphia-Arch-Street/Jean-Georges-Cook_REQ10208582-1 More detail about Jean-Georges Management part of Restaurants by Jean-Georges",Full-time,Back of House Staff Four Seasons Philadelphia,,,,,0:00:22.310769,https://www.indeed.com/viewjob?jk=b20b36deddcc9893
DISH,jk=31b9f1f2695454bf,Just posted,"DISH Media connects brands with consumers across DISH and Sling TV through industry-leading addressable and programmatic advertising.We provides smart and effective media solutions that complement those of traditional national cable. DISH Media is here to help you make a real impression. The DISH Network family is committed to offering the highest-quality entertainment and most advanced technology all at an unbeatable value.
Based out of New York City, with offices in Chicago, Denver and Los Angeles, our team is an innovative, passionate and fun group working hard and finding reward in the radically changing TV advertising landscape.
The Data &amp; Analytics team within Media Sales works closely with the corporate DISH Viewer Measurement team to combine powerful household level reporting data, analytics and expertise that helps our sales staff succeed in a rapidly evolving environment. Constructing automated processes through scripting languages, using data to identify and create models of an advertiser’s target audience, measuring the success of an advertiser’s campaign and providing visualization through self-service tools are just a few of the day to day tasks this team is responsible for.
We are now seeking a Data Scientist that will support the on-air addressable Media Sales team and Data Sales efforts through:
Strong Data Science Stack (e.g. R, Python, SQL, producing visualizations in Tableau, etc.)
Developing critical analytics and propensity models using key DISH data sources including the viewer measurement data and DISH CRM data.
Working with the Account Executives and clients to develop client proposals based on conducted research.
Demonstrating thought leadership by writing papers, attending conferences and promoting yourself as subject matter expert on topics such subscriber and network viewership trends.
Developing key relationship with Analytics heads at advertising agencies, data partners, internal divisions and other key industry players.
Architect and develop new advertising products using state of the art machine learning algorithms either in a big data environment such as Hadoop or in a cloud-based environment such as AWS.
A successful Data Scientist Requirements:
Bachelor’s Degree from a four-year college or university; advanced degree in a STEM field preferred. AWS Certification highly valued.
3-5 years of working experience utilizing data modeling techniques.
Familiarity with big data projects, tools, and technique, segmentation and ad targeting.
Experience with SQL and scripting tools; willingness to be hands on where needed.
Excellent communication skills and have the proven ability to manage multiple projects and meeting deadlines.
Experience working with IT and / or DBAs in respect to projects involving large databases.
Strong work ethic; personable and must be able to prioritize tasks and deliverables in a fast-paced Sales environment.
#LI-JS7
Compensation: $76,300.00/Year - $100,550.00/Year
From versatile health perks to new career opportunities, check out our benefits on our careers website.
Candidates need to successfully complete a pre-employment screen, which may include a drug test.",Salary,Data Scientist,,"$100,550 a year",,,0:00:22.445432,https://www.indeed.com/viewjob?jk=31b9f1f2695454bf
Network ESC,jk=585a9ae724652fa0,2 days ago,"Responsibilities

Counseling individuals quarantined due to COVID 19 diagnosis.

Providing referrals for outside resources.

Conducting intakes as well as discharge planning when individual has completed quarantine period.

Working with individuals family members during their stay at COVID Isolation facility.


Requirements

Experience in 1 to 1 counseling.

Experience with intakes as well as discharge planning.

Master's in Social Work with LMSW",Full-time,covid LMSW,,,,,0:00:22.478432,https://www.indeed.com/viewjob?jk=585a9ae724652fa0
Citi,jk=fbe052f2afd4f157,1 day ago,"The Personal Banker SAFE Act will acquire, deepen, and retain relationships with new and existing Retail Bank clients. The overall objective of this role is to foster relationships with clients through in person, phone, and video engagement to build client satisfaction and loyalty, increase sales, deepen relationships, and drive increased engagement with Citi products and services. This role is responsible for the execution of sales and service activities in coordination with key internal partners.

Responsibilities:
Drive client satisfaction through delivery of exceptional client experience, acquire new relationships and deepen existing relationships through the presentation of relevant products and services
Grow your assigned book of business by leveraging inbound and outbound interactions with new and existing clients to share the Citi value proposition, uncover stated and unstated client needs and transform service transactions into sales/referral opportunities
Deepen existing client relationships by investing time getting to know your clients, transforming these learnings into meaningful recommendations, and staying connected beyond the point of sale
Represent Citibank as a brand ambassador, an expert on Citi’s products and their benefits and an educator on digital innovations
Leverage phone, e-mail, and video channels to perform regular customer outreach including outbound sales, follow ups on pending recommendations and services, and proactive check-ins; maximize the effectiveness of these calls through appropriate planning and prioritization
Recognize transaction needs of clients and educate clients on service and digital channels for providing assistance with self-service
Cultivate relationships with partners, including Small Business, Home Lending and Personal Wealth Management, enabling you to fulfill or provide appropriate referrals to meet client needs
Invest in personal development and provide peer mentoring as appropriate within the team
Understand and comply with Citibank policies, standards and procedures to ensure the security of the bank’s and clients’ assets
Appropriately assess risk when business decisions are made, demonstrating consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.
Qualifications:
2-4 years of relevant experience
NMLS registration; Safe Act compliant
Previous banking, retail, or sales experience preferred
Proficient sales skills
Consistently demonstrates clear and concise written and verbal communication skills
Proficient computer skills and banking technology skills
Demonstrated ability to cultivate relationships and identify and execute on opportunities for growth
Confident, articulate, and empathetic; able to successfully build trust, overcome objections or concerns, and uncover unstated needs through both in-person and remote channels
Comfortable performing inbound/outbound sales activities including developing and executing a sales plan and clearly communicating features and benefits of financial products/services
Flexible and adaptable; able to quickly assess a situation and identify next steps
Digitally savvy; comfortable adopting new technologies, explaining digital tools to clients, and interacting with clients across multiple channels (both in-person and virtual)
Clear and concise written and verbal communication skills; able to engage in sensitive discussions on financial goals and needs.
Team oriented and collaborative; able to maintain strong relationships with partners and create a seamless referral experience for clients when appropriate
Excellent attention to detail
Strong integrity and professionalism
Education:
High School diploma or equivalent
This job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required.
-
Job Family Group:
Consumer Sales
-
Job Family:
Branch Sales
-
Time Type:
-
Citi is an equal opportunity and affirmative action employer.
Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.
Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.
View the ""EEO is the Law"" poster. View the EEO is the Law Supplement.
View the EEO Policy Statement.
View the Pay Transparency Posting
-
Effective November 1, 2021, Citi requires that all successful applicants for positions located in the United States or Puerto Rico be fully vaccinated against COVID-19 as a condition of employment and provide proof of such vaccination prior to commencement of employment.",,Personal Banker - 34th Street Branch,,,,,0:00:22.509432,https://www.indeed.com/viewjob?jk=fbe052f2afd4f157
,jk=ef5eb20a6a674fb3,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Required Schedule (must be able to work all of these days to apply for the position, no exceptions):Tuesdays and Thursdays from ~ 3:00pm - 6:30pmSaturdays 9am to 12pmThis is a fun, great part time job offering about 7-10 hours a week to start.Additional hours may be available on Mondays and WednesdaysIf you cannot work Tuesdays AND Thursdays from ~ 3:00pm - 6:30pm, AND Saturdays 9am to 12pm, please do not send a resume.Seeking:A bright, hard working, patient, detailed part time assistant to work with our Early learners 3-6 years old. Our students range from 3 years old to adult, so a professional and friendly demeanor is important for communication across all ages. I need an honest and self aware employee who is punctual, patient, and knows how to handle young children. Helping to redirect their attention and focus, while maintaining a calm friendly demeanor.This position involves direct interaction with young children.Qualifications:Practical experience working with young children is required.High school degree is required, higher education a plus.Additional higher education in mathematics or literature or education would strengthen your case. This is a good opportunity for college students to gain experience in the education field!Please email a resume with the subject line - ""Early Learner Assistant, (Your Name)""Please follow that guideline so I know that you read this entire listing.If there is interest on our end, you will be contacted for an interview. After the interview there will be a fifth grade level examination that I would like you to come to the center to take for both math and reading.I am looking to hire someone now. Please contact us ASAP to be considered.Thank you.If you cannot work Tuesdays AND Thursdays from ~ 3:00pm - 6:30pm, please do not send a resume.Job Type: Part-timePay: $15.00 per hourSchedule:Day shiftCOVID-19 considerations:To keep our staff safe, we have installed acrylic barriers, supply face masks and hand sanitizers. We also limit the number of people allowed in the center at any given time.Education:High school or equivalent (Preferred)Experience:working with children: 2 years (Required)Work Location: One location",Job Type,Early Learner Assistant,",NY,10011",$15 an hour,",NY,10011",10011,0:00:22.525432,https://www.indeed.com/viewjob?jk=ef5eb20a6a674fb3
,jk=cd9a99cf44ac5333,2 days ago,"About Us: Volunteers of America-Greater New York (VOA-GNY) is an anti-poverty organization that seeks to end homelessness in the New York metropolitan area by the year 2050. We focus our continuum of care to address the most prevalent causes of homelessness: (1) lack of affordable housing; (2) unmet health needs, including but not limited to mental health and substance use; and (3) lack of jobs that create wealth. In each of these areas we strive to incorporate strategies that address issues of racial equity. We know that our clients are confronting longstanding barriers to accessing quality housing, healthcare, and employment.

Our programs are designed to ensure that our clients do not have to face these challenges alone. Now in our second century of serving those in need, VOA-GNY understands what it takes to heal families and individuals who are in crisis and have experienced trauma. We operate and provide services in emergency shelters, transitional housing, and permanent supportive housing for close to 11,000 men, women and children through 65 programs located in New York City, Northern New Jersey, and Westchester annually. We are one of the largest providers of services to families and individuals experiencing homelessness in the Greater New York area, serving survivors of domestic violence, people living with HIV/AIDS, veterans, and others who have behavioral health or substance use needs.

Many of VOA-Greater New York’s programs are nationally recognized and meet the rigorous standards of accrediting bodies CARF, COA and the NAEYC. ""Successful applicants must be vaccinated for COVID-19 before their start date with VOA-GNY, unless you have been approved by VOA-GNY for a medical or religious exception to this requirement."" FUNCTION The front desk monitor/receptionist answers telephone calls and takes messages for staff, receives and assists visitors, receives and routes deliveries, aids residents, and controls front door access. MINIMUM QUALIFICATIONS High school diploma or GED. Must possess a polite and pleasant manner, be efficient and firm, and have the ability to operate a busy front desk/security operation.

Must be able to perform diverse tasks with ease and maintain confidentiality. PRINCIPAL RESPONSIBILITIES 1. Greet all visitors and assist them with directions or announce their arrival to staff or residents. 2.

Ensure that all clients sign in and out as required. 3. Route mail and deliveries as required. 4.

Handle or assist in crisis intervention. 5. Follow assigned procedures in emergency situations. 6.

Perform other related duties as required. EFFECT ON END RESULTS 1. Visitors are assisted promptly and courteously. 2.

Client locations can be tracked at all times. 3. Mail and deliveries are routed to the appropriate people. 4.

Crises are handled according to agency policy. 5. Emergency situations are responded to according to agency policy. 6.

Related duties are performed completely, accurately and on time. Make a living by making a difference. Apply online today! Volunteers of America is an Equal Opportunity Employer/Vets/Disabled/Other Protected Categories.",,Front Desk Monitor (ROS778),,,,,0:00:22.580443,https://www.indeed.com/viewjob?jk=cd9a99cf44ac5333
,jk=df58717801514bbe,2 days ago,"Transform the way employers and job seekers connect.
You re a problem solver at heart. An analytically-minded go-getter who is looking for growth opportunities at a fast-growing advertising agency. You understand how people are tracked online and how to take action on that information. &amp;You measure and report on important client KPIs to make the best media recommendations possible.

We re growing quickly and are looking for great people who want to build their careers!

Culture

Finding a job is hard.
We make it a little bit easier.
We have been in the business of recruitment marketing since 1923, and we feel like we re still just getting started. As an award-winning agency with 15 offices around the country and a great team of more than 225 people, we offer you a collaborative, dynamic place where your entrepreneurial mindset can thrive. Here, your success means you re helping people all over the world find better jobs and build a better life for themselves.


Sound good to you? Let s talk.

Responsibilities
Key responsibilities:

Measuring, optimizing, and reporting on external client KPIs (you will be working directly with our external enterprise customers like Whole Foods, Walmart, etc.)&amp;
Build visualizations in a way that tells a story with data
Utilize analytics and other campaign details to find relationships and opportunities across multiple media sources
Ensure proper tracking, attribution, and consistency
Evaluate data to provide insights and recommendations for clients
Clearly communicate insights on client presentations
For this position, you will need:
3+ years of experience in a Digital Marketing or Agency environment preferred
Experience with advanced functions in Excel or Google Sheets
Basic understanding of tagging and tracking
Knowledge/Experience with SQL a plus
Experience with Talentegy, Tableau, DataStudio, or similar platform a plus
Time management and the ability to prioritize tasks
Strong analytical attention to detail
Ability to create and maintain professional relationships with coworkers and clients

Requirements
Minimum Bachelors Degree
Knowledge in: Experience with BO Tools (ex. Talentegy, Tableau, DataStudio)
Knowledge in: Experience working with external customers/clients
Knowledge in: Experience with advanced functions in Excel or Google Sheets
Equal Opportunity Employer
Equal Opportunity Employer: All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or national origin.",Full-time,Reporting Analyst (Customer Facing) - Virtual/Remote,,,,,0:00:22.776707,https://www.indeed.com/viewjob?jk=df58717801514bbe
Lingoda,jk=38fd8482072f236e,1 day ago,"Notre mission:
Nos étudiants sont au coeurs de nos préoccupations et notre mission est de permettre à tout le monde, même aux personnes les plus occupées, de maîtriser une langue et développer leur potentiel - partout et à tout moment.

Aimeriez-vous enseigner à des étudiants du monde entier sans quitter le confort de votre domicile ?

Êtes-vous motivé, autonome, un as de la technologie et également intéressé pour devenir éducateur indépendant dans notre salle de classe du futur ?

Si la réponse à toutes ces questions est oui, nous serions ravis de faire votre connaissance !

A propos de Lingoda...

Lingoda se place au premier rang de l'apprentissage en ligne depuis 2013 ; en changeant activement la façon d'apprentissage d'une langue.
Notre plate-forme virtuelle haut de gamme offre un environnement de cours en ligne idéal, en offrant plus de 11000 cours par semaine.

Travailler à nos côtés chez Lingoda signifie que vous faites partie d'une entreprise en développement constant et qui améliore considérablement l'avenir de l'apprentissage en ligne.

Tâches

Vos compétences et votre expérience

\- Le français est votre langue maternelle (niveau C2+ minimum).
\- Vous n’avez pas de difficulté à parler anglais
\- Vous avez acquis de l'expérience dans le domaine de l'éducation.
\- Vous étudiez ou avez terminé vos études au FLE ou dans un domaine similaire (DAEFLE, ou Masters en éducation).
\- Vous êtes disponible pour travailler de manière flexible (max. 20h/semaine).
\- Vous avez d'excellentes compétences en gestion du temps et organisation autonome.
\- Vous êtes proactif dans votre méthodologie d'enseignement.
\- Vous prenez des initiatives pour résoudre les problèmes et faire participer les élèves.

Exigences

Les indispensables

\- Vous êtes légalement apte à exercer en tant que Freelancer.
\- Équipement technique (connexion internet haut débit, casque avec microphone, ordinateur fixe/portable avec caméra).
\- Environnement de travail confortable et silencieux.

Avantages

Notre offre pour vous

\- La chance de prendre part activement à l'avenir de l'apprentissage des langues
\- Matériel d'apprentissage entièrement fourni
Notre curriculum (plan pédagogique) sera mis à votre disposition, avec du matériel didactique spécialement conçu par notre équipe de Didactics.
\- Horaires de travail flexibles
Vous êtes responsable de vos horaires hebdomadaires.
\- La possibilité de travailler de n'importe où tant que vous avez une connexion internet haut débit
Travailler à partir de votre domicile - ou travailler pendant que vous voyagez tant que vous disposez d'une connexion internet stable.
\- Enseignement à l'international
Rencontrer, enseigner et apprendre à des étudiants venant du monde entier dans un environnement en ligne agréable.

\- Remises commerciales:
25% de réduction sur tous nos cours de langues - abonnements espagnol, allemand et anglais.
Bonus de parrainage si vous parrainez des professeurs d'allemand pour travailler à nos côtés.

Si vous souhaitez devenir professeur de français chez Lingoda, merci de postulez sur notre page officiel.
Nous nous réjouissons de vous rencontrer virtuellement : )",Part-time,Professeur de français en ligne (Freelance),,,,,0:00:22.898679,https://www.indeed.com/viewjob?jk=38fd8482072f236e
Selfhelp,jk=4c9ba1ce14238d91,Just posted,"Position Summary: The Operations Coordinator, under the supervision of, and reporting to, the Asset Manager, will be responsible for overseeing Selfhelp’s housing portfolio’s operational and physical plant activities. The Operations Coordinator will work with third-party professionals (including property management, energy engineers, etc.) to identify issues, prepare scopes and execute maintenance projects. In addition, the Operations Coordinator may provide assistance in the management of Selfhelp’s scattered program spaces.
Principal Responsibilities:
Maintain and improve building operations and maintenance protocols, with an emphasis on energy systems
Implement protocol and process changes or additions with the maintenance staff
Coordinate construction improvements
Oversee active construction activities for progress and work quality, as well as review invoices for accuracy
Assist Asset Manager to develop/maintain/execute capital repair plans for each property
Analyze energy use in buildings along with consultants’ reports and tools
Inspect buildings weekly, with Resident Managers, entering info and using a database on a company-provided tablet
Update and maintain software tools (SmartSheet) with a focus on energy issues
Attend and/or conduct monthly maintenance staff meetings
Meet with Program Directors under Selfhelp program areas to coordinate facilities needs and assist in (but not limited to) small construction projects, lease renewal, landlord/tenant work orders, and grant requests for facilities upgrades
Perform other administrative duties, as directed
Working Conditions/Physical Demand
:
Business Office Environment with phone and computer use; Field work includes walking through buildings and grounds, including accessing roofs, basements and crawl spaces, including ability to navigate stairs.


Knowledge, Skills And Requirements

Bachelor’s Degree preferred
2-3 years of experience in a similar role
Ability to analyze data and understand building operational systems
Problem solving abilities while multi-tasking; ability to exercise sound judgment
Ability to plan/negotiate and coordinate small scale repair and construction projects
Basic ability to read/understand construction documents
Comfortable with technology and managing databases
Interest in, and familiarity, with energy savings work in residential buildings
To ensure the safety of our clients and staff, all new employees must be fully vaccinated prior to their start date. Upon acceptance of a conditional job offer, candidates who are not already vaccinated must obtain the first dose of the vaccine within three (3) calendar days of job offer and must obtain any subsequent doses in accordance with the vaccine protocol. Employees may be eligible for a medical or religious exemption from the vaccine; those employees who are approved for a medical exemption must submit to weekly testing in accordance with Selfhelp’s COVID 19 testing policy.",,Operations Coordinator- Realty Group,,,,,0:00:23.079709,https://www.indeed.com/viewjob?jk=4c9ba1ce14238d91
,jk=e38a11aafa6b97b0,"If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Join Kobargo Technology Partners, a managed service provider, as a Systems Administrator. We provide health care benefits, professional development training, performance based bonuses, and a nurturing environment to help you grow and succeed. Your role will be focused on providing day-to-day support of Windows Servers, desktops and applications; software/hardware installation, proactive system monitoring and problem resolution, and end user support. This role will be responsible for the seamless operations of all system hardware, software, peripherals and infrastructure required to support Windows domain environments.Essential Duties and ResponsibilitiesMaintain and manage on premise, virtual and cloud based Windows ServersOffice 365 administration, Exchange email server administration and mail system migrationsRespond to system notifications and remediate monitoring alerts and performance issuesAuthor, document and maintain all technical documentationProvide technical support via on-call rotation, as requiredOccasional travel to remote sites and client facilitiesPerform proactive maintenance (after hours) on servers and infrastructurePerform system upgrades and deploy new hardwareDocument internal processes and procedures related to duties and responsibilitiesResponsible for tracking and entering time and expensesWork through project tickets and phases as assignedAbility to provide status updates orally and in writingBasic command line scripting abilities preferredExperience and SkillsStrong customer service, delivering services from Junior level to Executive levelExcellent communication skills, active listening and customer-careAble to manage incidents involving different technologies and vendors through to resolutionGood understanding of cyber security controls and best practiceProfessional IT Certification(s) are a plus.The PersonDetail oriented with a logical and structured approach towards troubleshootingSomeone who can take ownership of issues and follow through to completion, especially if there is an urgency required in addressing the issue, with occasional after hours work when neededStrong background in documentation of their workInnovative approach to servicing support requests and driving improvementsExcellent communicator who can help to develop good IT practices to benefit the teamNature of WorkProfessional work. Relies on experience and judgment to plan and accomplish goals. Performs a variety of complicated tasks. May lead and direct the work of others. Typically reports to a project leader or manager. A wide degree of creativity and latitude is expected. Works with various clients. Excellent human relations and oral/written communication skills.The above statements are intended to describe the general nature and level of work being performed by individuals assigned to this position. They are not intended to be an exhaustive list of all duties, responsibilities, and skills required of personnel so classified.Job Type: Full-timePay: From $19.00 per hourBenefits:Health insurancePaid time offSchedule:8 hour shiftMonday to FridayOn callSupplemental Pay:Bonus payAbility to commute/relocate:New York, NY: Reliably commute or planning to relocate before starting work (Required)Experience:VMWare: 1 year (Preferred)Linux: 1 year (Preferred)Microsoft Windows Server: 1 year (Preferred)Work Location: Multiple Locations",Job Type,Junior Windows Administrator,,From $19 an hour,,,0:00:23.127680,https://www.indeed.com/viewjob?jk=e38a11aafa6b97b0
,jk=27c43e1f553015dc,1 day ago,"The Server / Bartender is able to fill both of these important roles, responsibility focused of informing, selling and serving both food and drinks to our guests in a professional manner.
The suggestive selling of our served food paired with guest pleasing beverages are key to success in this dual role serving our guests.
Server Responsibilities/Qualifications:
Able to pass Responsible Service of Alcohol Test with a score of 90% or better.
Serve three to four tables, as determined by management.
Have complete knowledge of the Restaurant’s food and beverage preparation.
Able to use a computer POS system to enter orders on a check.
Able to interact with guests in a friendly and efficient manner.
Able to accept different types of payment and make change.
Maintain specific side-work and ensure the total cleanliness and smooth operation of the restaurant.
Ability to clear and reset tables.
Check identification of guests to ensure guests are of legal age to consume alcoholic beverages. Refuse to serve beverages in a polite manner to guests who are not of legal age.
Bartender Responsibilities/Qualifications :
Must be able to pass Responsible Service of Alcohol Test with a score of 90% or better.
Welcome each guests personally within 30 seconds.
Communicate with guests using clear and enthusiastic words, tone and body language at all times. Make guests feel appreciated through bartender's actions.
Work as a team with all personnel to maintain an effective atmosphere and an efficient food and beverage service.
Work with others to keep all areas cleaned and stocked to the restaurant's standards at all times.
Mix, garnish and serve alcoholic and nonalcoholic drinks for patrons of bar and dining room following standard recipes.
Enter drink orders into computer immediately, collect money from guests for drinks served and make change.
Arrange bottles and glasses to maintain an attractive display in agreement with our restaurant standards.
Wash and sterilize stemware.
Be attentive! Offer assistance before the guest has to ask for it.
Count drinks guests are served.
Place current bar tabs in front of guests at all times.
Monitor and ensure that no guest receives more than the allowed number of specific drinks.
Required of Server/Bartender :
Anticipate your guest's needs. Follow the half-full rule when offering another drink. Be alert of guest signals (raising a hand, making eye contact, etc.), and acknowledge the guest to let them know you’ll will be right with them.
Learn guests' names, occupations and favorite drinks; personalizing the guests’ restaurant experience.
Serve alcohol responsibly. Should a guest reach the state where the bartender does not feel the guest should drive, supply a taxi. Do not hesitate to ask for management intervention if necessary.
High school diploma or GED.
Prior experience working in a restaurant.
Basic knowledge of beer, wine and spirits, and familiarity with standard drink recipes.
Prior experience as a bartender.
Must be 21 or older.
Must maintain an applicable state health and/or alcohol compliance card.
Work Environment:
This job operates both behind the bar and in the restaurant setting. It may involve working in close proximity to co-workers. The noise level in the work environment can be loud. Hazards may include, but not limited to, cuts, slipping and tripping.
Physical Demands
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
The employee is required to sit, stand, reach, lift, bend, kneel, stoop, climb, push and pull items weighing 50 pounds or less. The position requires manual dexterity; auditory and visual skills; and the ability to follow written and oral instructions and procedures.
Benefits: We offer a competitive wage, benefits, career advancement opportunities and more!
Join us in the Server / Bartender Position – Apply Today!",,Server & Bartender,",NY,10003",,",NY,10003",10003,0:00:23.226685,https://www.indeed.com/viewjob?jk=27c43e1f553015dc
