"company","jk","posting_date","job_description","job_type","job_title","job_location","salary","state","zip_code","scrape_time","url"
"Swanson Construction Development Inc","jk=41d5ccd19b319b1b","If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Retail grocery Fixture carpenter position available to begin work as soon as possible. Must have store fixture experience.Including case setting, gondolas, and store equipment setting. This is not lighting fixtures or any electricalMust have reliable transportation, tools and willing to travel.Full Time position, Mostly night workSalary is determined based upon experience.Family Owned company, we have employees that have been working here for over 10 years.Job Types: Full-time, Part-timePay: $15.00 - $30.00 per hourBenefits:401(k)Schedule:8 hour shiftNight shiftApplication Question(s):Do you have reliable transportation?Willingness to travel:75% (Preferred)Work Location: Multiple Locations","Job Type","Retail Fixture Installer",,"$15 - $30 an hour",,,"0:00:35.407723","https://www.indeed.com/viewjob?jk=41d5ccd19b319b1b"
,"jk=c6a8c8ee6b49c21e","30+ days ago","Benefits
$16 / hour
40 hours / week
Night shift: 10pm-6am
Wednesday to Monday
Qualifications
Experience with cleaning
Tax ID (SSN), driver's license
Ability to swap some work days
Responsibilities
Clean surfaces, restrooms
Resupply hygiene consumables
Dispose of trash, compact cardboard
Sanitize commercial kitchen and storefront
Assist customers with setting up equipment
Perform small repairs (pain touchup, light bulbs changes, etc.)
Move foldable chairs and tables up/down 2 flights of stairs","Job Type","Janitorial Worker",,"$16 an hour",,,"0:00:35.444703","https://www.indeed.com/viewjob?jk=c6a8c8ee6b49c21e"
"UCLA","jk=18c4719aba6cf0c5","17 days ago","The assistant statistician will provide support to the Center for Health Policy Research (Center) statistical team by performing programming, data management, and statistical analyses for national, state and local administrative and survey databases from different sources. The incumbent will program using SAS, SPSS, Stata, SUDAAN, R, as well as other statistical software, and construct variables, create tables, and graphs using Microsoft Office.

Percentage of Time:
100

Shift Start:
8:00 am

Shift End:
5:00 pm

Qualifications for Position

8
Records

Qualifications

Required/Preferred

Bachelors or higher degree in statistics.

Preferred

Demonstrated ability and experience in the utilization of statistical software.

Required

Demonstrated ability to use PC-based computing systems in a network environment. Proficiency with Microsoft Windows and Office software. Familiarity with the world-wide-web as an information resource.

Required

Knowledge of or demonstrated ability to learn statistical analysis techniques and experience in data management.

Required

English communication skills to effectively communicate in oral and written form with all levels of people including, Principal Investigators, Project Managers, and co-workers of equal stature.

Required

Demonstrated organizational skills to set-up tracking systems, prioritize job duties, and track each assignment to a satisfactory completion.

Required

Demonstrated ability to adapt to changing priorities and circumstances while maintaining professional demeanor.

Required

Demonstrated ability to work with frequent interruptions.

Required

Additional Posting Information

Bargaining Unit:
99-Policy Covered

Application Deadline:
01-31-2022

External Posting Date:
",,"Statistician, Assistant",,,,,"0:00:35.570631","https://www.indeed.com/viewjob?jk=18c4719aba6cf0c5"
"Keck Medical Center of USC","jk=479a28e2136ff7ed","11 days ago","Under minimal guidance, the Program Specialist, Employee Engagement coordinates and delivers all aspects of multiple highly customized employee programs across Keck Medicine of USC. Accountable for health system employee programs and oversees the administration and coordination of a variety of functions including planning, organizing, implementing, research and delivery of services and outcomes. Possesses the ability to manage difficult situations and all levels of staff independently. Ability to perform and multitask effectively in a high volume, fast paced environment.

Minimum Education: • Bachelor's degree required Minimum Experience/Knowledge: • Minimum three (3) years of related professional experience in area of program/project coordination required; preferably in a healthcare setting. • Possess strong time management and prioritization skills • Ability to manage a team and establish cooperative working relationships • Possess excellent written and verbal communication skills • Possess problem-solving and decision-making skills • Highly organized with attention to detail Required License/Certification: • LA City Fire and Safety Certification. If no certification upon hire, must be obtained within 30 days of hire and maintained by renewal before expiration date.",,"Program Specialist, Employee Engagement - Human Resources",",CA,90015",,",CA,90015",90015,"0:00:35.798500","https://www.indeed.com/viewjob?jk=479a28e2136ff7ed"
"UCLA","jk=4cdfa30720376b86","20 days ago","Under the direction of the Assistant Dean of International Programs, the incumbent coordinates international programs and services offered by UCLA Extension. Duties include program coordination and implementation which involves application processing, communicating with applicants, and providing academic and programmatic advisement to participating students. Other duties include interacting with international agency clients, programming courses in the enrollment management system, quality controlling the website, overseeing the quality of courses syllabi/modules' in the Learning Management System (LMS), instructor relationship management, monitoring academic quality of courses, and assisting management in performing market research on potential new programs.

Percentage of Time:
100

Shift Start:
8:00 am

Shift End:
5:00 pm

Qualifications for Position

12
Records

Qualifications

Required/Preferred

Ability to respond to customer needs and expectations in a supportive and professional manner, with attention to promptness and a focus on solutions.

Required

Mathematical skills sufficient to calculate budgetary figures, using computations such as ratios, rates and percentages applied to general categories (personnel costs, programmatic data, and overhead costs), and other financial information with speed and accuracy.

Required

Skill in organizing and performing a variety of tasks that need to be carried out simultaneously and with frequent interruptions.

Required

Ability to take initiative and work independently with minimal or no supervision.

Required

Skills in writing in order to compose correspondence, summary reports, and copy in a clear, logical, and concise style.

Required

Ability to communicate with groups and individuals of various international, social, cultural and educational backgrounds (many of whom speak little or no English) in order to convey and obtain information.

Required

Skill in working with a team or independently on a variety of interdependent functions.

Required

Ability to work at or travel to various satellite locations and ability to work evenings and weekends to meet program needs.

Required

Knowledge of University ESL programs, prerequisites, course levels and enrollment procedures.

Preferred

Fluency in one or more foreign languages.

Preferred

Strict adherence to the Federal Educational Rights and Privacy Act (FERPA) and Health Insurance Portability and Accountability Act (HIPAA) laws and standards. Ability to honor confidentiality and handle confidential/sensitive matters with discretion and tact.

Required

Demonstrated expertise in using service technology accelerators such as live chat platforms, CRM systems, student information systems, and automated phone systems, plus Microsoft Office products such as Outlook, Word, PowerPoint, and Excel.

Required

Additional Posting Information

Bargaining Unit:
99-Policy Covered

Application Deadline:
01-14-2022

External Posting Date:
",,"International Programs Coordinator",,,,,"0:00:35.820488","https://www.indeed.com/viewjob?jk=4cdfa30720376b86"
"Latham & Watkins","jk=53effa5366e86210","30+ days ago","Office: Los Angeles

Practice: Project Siting &amp; Approvals
Qualifications

The Environment, Land &amp; Resources department of the Los Angeles office is seeking an associate with experience in land use and infrastructure to join our 2nd to 5th year associate class.",,"Associate - Environment, Land & Resources",,,,,"0:00:35.844475","https://www.indeed.com/viewjob?jk=53effa5366e86210"
"Adventist Health White Memorial","jk=c4e261f8cae224f6","16 days ago","Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.
We're looking for someone to join our team as an EKG Technician who:
Performs standard and complex electrogcardiogram (ECG) and procedures using specialized equipment, under minimum direction. Uses electrocardiogram equipment and medical techniques to record the electrical impulses transmitted by a patient's heart for diagnostic purposes. Schedules patients and procedures.
Essential Functions:
Completes electrocardiogram tests as requested by a physician to detect heart disorders. Performs an electrocardiogram (ECG) by attaching electrodes to a patient and then pulling switches on an ECG machine to trace electrical impulses transmitted by the heart. Performs stress tests which involves hooking up a patient to an ECG monitor for a baseline reading and then monitoring. the patient's heart while he or she exercises on a treadmill which produces ECG readings at multiple levels of physical exertion.
Gathers the patient's medical history. Explains testing procedures and prepares the patient for the procedure.
Monitors the patient's status and notes any abnormalities during testing. Reports the findings to the patient's doctor for further analysis after testing.
Calibrates and checks equipment on a weekly basis and orders necessary supplies.
Processes patient records, in adherence with established procedures.
Performs other job-related duties as assigned.
You'll be successful with the following qualifications:
Education:
High School Education/GED or equivalent: Preferred
Associate's/Technical Degree or equivalent combination of education/related experience: Preferred
Required Licenses/Certifications:
Current certifications in BLS, American Heart Association: Required
Current Certification in Advanced Cardiac Life Support (ACLS), American Heart Association: Required
Certification as EKG Tech: Preferred
Adventist Health is committed to the safety and wellbeing of our associates and patients. Therefore, we require that all associates receive all required vaccinations, including, but not limited to, measles, mumps, flu (based on the seasonal availability of the flu vaccine typically during October-March each year), COVID-19 vaccine (required in CA, HI and OR) etc., as a condition of employment, and annually thereafter. Medical and religious exemptions may apply.","Full-time","EKG Technician, Full-Time, Day Shift, 8 Hours",,,,,"0:00:36.035343","https://www.indeed.com/viewjob?jk=c4e261f8cae224f6"
,"jk=899659d194b31de3","If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Provide skilled and general labor for our construction team. Projects vary from residential, seismic retrofit, and some public works. We are a design-build company with in-house engineers and designers and take pride in our work.Looking for hard working and professional individuals to grow with us. We always have good energy and positive attitudes and expect the same from candidates and future team members.Candidate is expected to have basic construction tools, a reliable means of getting to and from work, and at least 2 years of construction experience.Pay rate ranges from $18/hr - $27/hr depending on experience and ability. Work time is logged using Tsheets mobile app.401K retirement benefit without matching offered after probation period.Apply now! (resume preferred)Job Type: Full-timePay: $18.00 - $27.00 per hourBenefits:401(k)Schedule:8 hour shiftCOVID-19 considerations:Vaccination not required. Following local, state, and federal laws and guidelines.Education:High school or equivalent (Preferred)Experience:Construction: 2 years (Required)Shift availability:Day Shift (Required)Work Location: Multiple Locations","Job Type","Construction Labor",,"$18 - $27 an hour",,,"0:00:36.182693","https://www.indeed.com/viewjob?jk=899659d194b31de3"
,"jk=d0c8fa82859dc255","If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","About usShawndrea Bronson Consulting is a small business in Los Angeles, CA. We are innovative and challenging.Our work environment includes:International workforceWellness programsWe are looking to hire a detail-oriented financial services representative to introduce and educate clients to our financial products and services. The financial services representative’s responsibilities include responding to clients' inquiries in a professional manner, providing sound financial advice to clients, cross-selling our products and services where possible, and attending various training programs as required. You should also be able to follow up with clients to ensure that they are satisfied with the products or services purchased.To be successful as a financial services representative, you should be able to build rapport with clients and continually meet or exceed sales goals. Ultimately, a top-performing financial services representative should be knowledgeable of financial regulations as well as demonstrate exceptional communication, analytical, and customer service skills.ENVIRONMENT: Incredible training program and positive team environment. Must be passionate about learning to help individuals, families, and businesses with short, mid, and long term financial goals, including retirement planning, insurance, investments, etc. Training and flexible work hours can weave into your existing schedule Part Time or Full Time. The right business minded individual is motivated to learn quickly and invest their time to help others. Commission based position (1099). NO prior certification, experience, or education necessary. Work from home, online job, during Covid-19. No experience required.Financial Services Representative Responsibilities: Scheduling meetings with clients to discuss their financial needs and goals.Collecting pertinent client information to provide investment options that align with clients' financial situations.Monitoring market conditions to determine how various changes may impact taxes and client investments.Advising clients on how to apply for mortgages and loans.Developing and sustaining long-term relationships with clients to encourage repeat business and client referrals.Cold-calling potential clients to inform them of the various financial products and services on offer.Suggesting viable solutions to improve clients' financial statuses.Developing in-depth knowledge of our financial products to advise clients accordingly.Financial Services Representative Requirements: Appropriate state licensure or interested in obtaining it.Proven experience working as a financial services representative.Sound knowledge of financial legislation.Proficiency in all Microsoft Office applications.Strong mathematical skills.Excellent analytical, organizational, and problem-solving skills.Effective communication skills.Exceptional customer service skills.Job Types: Full-time, Part-timePay: $65,000.00 - $100,000.00 per yearBenefits:Flexible schedulePaid trainingWork from homeSupplemental Pay:Commission payLicense/Certification:Insurance Producer License (Preferred)Life Insurance License (Preferred)Work Location:Multiple locationsWork Remotely:YesWork Location: Multiple Locations","Job Type","Financial Services Representative",,"$65,000 - $100,000 a year",,,"0:00:36.235652","https://www.indeed.com/viewjob?jk=d0c8fa82859dc255"
"Boudreau Pipeline","jk=fe406b39d1ee2f93","30+ days ago","Exciting opportunity to join a rapidly growing organization! Boudreau Pipeline (On the Top Workplaces in the IE for five years straight) is currently looking for Laborers!

The Laborer I position is responsible for performing various duties on construction projects.

Duties and Responsibilities:
Ensure a safe work environment in compliance with all safety policies and procedures using the appropriate tools and equipment for the task.
Properly follow all company policies and OSHA/MSHA regulations for safe working procedures and environment.Report any problems to the Foreman, Superintendent, Safety Manager, or Human Resources Manager.
Signal operators of construction equipment to facilitate alignment, movement, and materials with shovel.
Follow direction of Foreman as to daily tasks and expectations for each specific project or jobsite.
May be called upon to run small power tools such as jack hammer.
Digs, spreads, and levels construction materials.
Lifts, carries and holds material, tools and supplies.
Regular and predictable attendance at assigned times is required.
Other duties as assigned.
Minimum job requirements:
High School diploma or equivalent.
1-2 years experience working in an outdoor construction environment, preferably with water or sewer utilities.
Must be able to work in confined spaces.
Ability to read and interpret documents such as safety rules, operating and maintenance instructions, and procedure manuals; ability to listen and comprehend instructions accurately to learn products, processes, safety procedures, installation techniques and equipment use.
Ability to add, subtract, multiply and divide all units of measure, including whole numbers, common fractions and decimals.
Ability to apply common-sense understanding to carry out instructions furnished in written, oral or diagram form; ability to deal with problems involving several concrete variables in standardized situations.

Working Schedule:
40hrs/week
7:30 am to 4:00 pm
Boudreau Pipeline offers a competitive salary commensurate with experience and a comprehensive benefits package which includes Medical, Dental, Vision, 401(k), Life Insurance ESOP, etc. We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law.","Full-time","Laborer",,,,,"0:00:36.439538","https://www.indeed.com/viewjob?jk=fe406b39d1ee2f93"
"Caltrans - CA Dept. of Transportation","jk=bc72b9d6f1d315cd","If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Caltrans Equipment Operator II - JC 274928Under the direction of a Caltrans Maintenance Supervisor or guidance of a Caltrans Highway Maintenance Leadworker, the Caltrans Equipment Operator II operates, maintains, and repairs various maintenance equipment. Incumbent will work individually or with a crew performing tasks related to highway maintenance work; paving, mowing, ditch cleaning, dig outs, removes brush/undergrowth from highway right of way, pavement patching, repair or replacement of guide markers, signs, fence, guardrail, clean culverts, traffic control, litter pick up, maintenance of roadside rests, graffiti removal, makes minor repairs to and clean signs and markers. Employee may be assigned as a dedicated operator on specialty equipment. May be loaned to other cost centers.FINAL FILING DATE: 11/5/21To apply to this position: - Step 1: Set up a calcareer account: https://www.calcareers.ca.gov/CalHRPublic/Login.aspx- Step 2: Take the Exam: https://www.calcareers.ca.gov/CalHrPublic/Exams/Bulletin.aspx?examCD=9PB20- Step 3: Apply to the position: https://www.calcareers.ca.gov/CalHrPublic/Jobs/JobPosting.aspx?JobControlId=274928***In accordance with Governor Newsom’s Executive Order N-33-20 and, as a result of the COVID-19 rapid out-break, Caltrans will continue its hiring practices as they are deemed necessary to “maintain continuity of operations of the federal critical infrastructure…,” Candidates who participate in the interview process will be considered essential in promoting this effort and are not in violation of Executive Order N-33-20. Virtual interviews via web portals or phone will be offered as deemed appropriate and feasible by the hiring manager – standard in-person interviews will still be offered if conditions permit. Please speak with the Hiring Unit contact for more information.Job Type: Full-timePay: $4,459.00 - $5,379.00 per monthBenefits:Dental insuranceEmployee assistance programHealth insuranceProfessional development assistanceRetirement planVision insuranceSchedule:8 hour shiftWork Location: One location","Job Type","Caltrans Equipment Operator II - JC 274928",",CA,90012","$4,459 - $5,379 a month",",CA,90012",90012,"0:00:36.489506","https://www.indeed.com/viewjob?jk=bc72b9d6f1d315cd"
"Talentheed Inc","jk=9c3b39bd551277d5","If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Work you'll do/Responsibilities: Translate business requirements and processes into technical requirement and configuration settings specific to software application solutions.Independently own a work stream, reviewing, and potentially directing the work of more junior staff.The QA tester responsibilities include all testing related activities throughout the full life cycle of the project.QA Tester responsible to record results in a system logging and tracking defects in the system and coordinate resolution with development team and functional leads.Qualifications Required: Bachelor's Degree or Master's Degree, or equivalent education.Understanding of Manual Testing &amp; QA .Create detailed, comprehensive, and well-structured test plans and test casesExperience with various QA methodologies, and Integration testing.Ability to perform functional integration testing of all integration points between the applications, components, and services.Perform end-to-end manual testing where features and user stories are tested in their entiretyPerform defect investigation and root cause analysis.Validate the technical and functional designs and business rules are detailed enough to begin test script creation.Job Types: Full-time, Part-time, ContractSalary: $65,000.00 - $75,000.00 per yearBenefits:401(k)Health insuranceRelocation assistanceWork Location: Multiple Locations","Job Type","Quality Assurance Analyst - Entry Level",,"$65,000 - $75,000 a year",,,"0:00:36.909437","https://www.indeed.com/viewjob?jk=9c3b39bd551277d5"
"7-Eleven","jk=ee8f2587f17f692e","If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","Please only serious applicants looking for steady reliable work. We are offering a consistent job with consistent daily shifts (every week you will have the same schedule) so you can plan your life. The owner of this store prefers to promote from within so there is opportunity to jump into management - so again; Please only apply if you actually want a job and will show up to work.We will contact you within 24 hours of your application so please respect our time as we respect yours. 7-Eleven in prime downtown Los Angeles, CA - $15-16 per hour with Overtime availableOverview: $15-16/hr with overtime pay available. Consistent schedule everyday.We Are looking for Sales Associates for the evening (6p-2am) shift. We provide a consistent schedule (usually 6pm-2am) but we can adjust this to accommodate your needs (4-12pm) for example. We also offer overtime pay for up to 10 hours (so if you wanted to work 50 hours, you would get 40 hours base and 10 hours of overtime). We will support you and train you for your job duties. Most of these require operating the register, checking in and stocking delivery, and making coffee/stocking the grill items/hot food. It will require filling up the cooler before leaving work, as well as maintaining the store by front facing items. Store is very small- literally only 3 aisles. We are seeking Team Members who can work in a fast paced environment and who are reliable, honest and who will enjoy greeting our customers with a smile and a warm 7-Eleven welcome (even behind a mask).What might you do?Provide prompt, efficient and courteous customer serviceDrive sales through effective communication with customersMaintain a clean, customer friendly environment in your franchisee’s storeRing sales and maintain cash controlPerform all regular cleaning activities, and other tasks included in your job assignmentsForecast, order and stock merchandise (with appropriate training)Check in merchandise deliveries from vendorsOther duties and responsibilities assigned by supervisorsResponsibilities:While physical requirements for store employees may change, the position typically requires constant standing, bending, reaching, and lifting of 1-5 lbs.''Work Location:One locationWork RemotelyNoJob Types: Full-time, Part-timePay: $15.00 - $16.00 per hourBenefits:Employee discountSchedule:10 hour shift8 hour shiftHolidaysMonday to FridayOn callOvertimeWeekend availabilityEducation:High school or equivalent (Preferred)Work Location: One location","Job Type","6pm-2am Sales Associate ($15/hr) with 10 OT Available if you want it!",",CA,90017","$15 - $16 an hour",",CA,90017",90017,"0:00:36.944772","https://www.indeed.com/viewjob?jk=ee8f2587f17f692e"
"TikTok","jk=ab3c35c37d749d9f","30+ days ago","About Us:
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul, and Tokyo.

TikTok is looking for a HR Operations Specialist to support our Organizational Efficiency &amp; Employee Experience team. In this role, you will have the opportunity to work with multiple domestic and international stakeholders to support our continued growth and expansion. This is a full-time role in our Los Angeles, California office.

Responsibilities:

Accurate data entry and reporting by utilizing a number of HR systems such as Workday
Coordinate high volumes of new hire pre-onboarding and onboarding efficiently and quickly
Collaborate with cross-functional teams for Day 1 and new employee orientation
Provide excellent HR operations support to resolve employee and stakeholder inquiries and issues
Process employee lifecycle operations and transactions, from onboarding to off-boarding, including preparing documentation and partnering with teams to ensure a positive employee experience
Maintain comprehensive knowledge of HR programs, plans, policies, payroll operations, records and systems and perform special projects as assigned

Qualifications:

2-3 years of HR experience in a fast-paced and high volume technology/startup environment
Strong written and verbal communication skills, including the ability to create and present polished presentation decks
Advanced Word, PowerPoint, and Excel (VLOOKUPs and pivot tables) software skills
Experience with HR best practices, compliance, and policy/SOP creation
Customer-centric and resourceful problem solver with a bias towards action that thrives on solving tough challenges
Highly organized, detail-oriented, self-motivated, and driven, with the ability to successfully manage shifting priorities
BA/BS degree preferred

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We believe individuals shouldn't be disadvantaged because of their background or identity, but instead should be considered based on their strengths and experience. We are passionate about this and hope you are too.

TikTok is committed to providing reasonable accommodations during our recruitment process. If you need assistance or accommodation, please reach out to us at hrbp-hr-accommodation@bytedance.com.","Full-time","HR Operations Specialist - Operation Efficiency and Employee Experience - Los Angeles",,,,,"0:00:37.095444","https://www.indeed.com/viewjob?jk=ab3c35c37d749d9f"
,"jk=76cf62435cc67f6b","If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","No experience needed, we will pay for your training/certifications, and pay you while completing your trainingINFORMATION SYSTEMS TECHNICIAN (IT) Establishing, monitoring and maintaining radio frequency communication systemsOperating and maintaining global satellite telecommunications systemsTransmitting, receiving and storing all incoming and outgoing messagesManaging and coordinating information systems security across platforms and fleetsDesigning, installing and operating wide-area-networks, computer systems and associated devicesPerforming network system administration, maintenance and training and manage network securityInstalling applications, troubleshooting user problems and providing training and assistance with use of computer hardware and softwareWriting programs to collect and distribute data for a variety of applicationsEnsuring the proper security and handling of communications materials, systems and equipmentPerforming diagnostics and data recovery operations and maintaining logsBenefits: -$400,000 Life insurance-Free job training, Certifications, &amp; College Credits-100% Paid tuition for college-100% Medical/Dental/Vision Coverage-VA Home Loans (Zero down payment when buying a home)-Free Gym Membership and access to base facilities-Opportunity to travel internationally for FREE-30 Days Paid Vacation per year-Security ClearanceFull-Time/Part-Time Positions. Part Time is only 2 Days a month while still receiving benefits and staying in California.Requires Enlistment in the NavyJob Types: Full-time, Part-time, ContractPay: $35,000.00 - $150,000.00 per yearBenefits:401(k)401(k) matchingDental insuranceEmployee assistance programEmployee discountFlexible scheduleHealth insuranceLife insurancePaid time offParental leaveProfessional development assistanceReferral programRelocation assistanceRetirement planTuition reimbursementVision insuranceSchedule:10 hour shift12 hour shift8 hour shiftDay shiftMonday to FridayNight shiftWeekend availabilitySupplemental Pay:Bonus payCommission paySigning bonusApplication Question(s):Are you between the ages of 17-39?Education:High school or equivalent (Required)Language:English (Preferred)Work Location:Multiple locationsWork Remotely:NoWork Location: Multiple Locations","Full-time","Information Systems Technician",,,,,"0:00:37.225034","https://www.indeed.com/viewjob?jk=76cf62435cc67f6b"
,"jk=f70f0fc1c4299d70","If you require alternative methods of application or screening, you must approach the employer directly to request this as Indeed is not responsible for the employer's application process.","The Fulfillment Coordinator position is a full-time, salary position responsible for overseeing the day-to-day production and operational needs of the fulfillment process for cocktail kits ensuring all production related activity is run effectively and efficiently. The Fulfillment Coordinator should have great project management and people skills, specifically the ability to lead and motivate their team. Someone who can lead by example and has excellent communication skills. The role encompasses the ability to oversee all project related logistics, production details, the purchasing and receiving process and accurate and timely order fulfillment, while maintaining an organized warehouse and competent team. The Fulfillment Coordinator will participate in the weekly production meetings with the larger Cocktail Academy team and be responsible for providing ongoing communication and project updates. Must have good computer skills (Excell, Gmail, Google Calendar)Job Type: Full-timePay: From $52,000.00 per yearBenefits:Dental insuranceHealth insurancePaid time offVision insuranceSchedule:Weekend availabilityCOVID-19 considerations:All warehouse employees are required to be fully vaccinated.Shift availability:Day Shift (Required)Work Location: One location","Job Type","Warehouse Fulfillment Specialist",,"From $52,000 a year",,,"0:00:37.351698","https://www.indeed.com/viewjob?jk=f70f0fc1c4299d70"
"AESOP Corporate","jk=6ae5a56fe060997a","26 days ago","Aesop has carefully cultivated a work environment in which our employees are constantly challenged to do their best. Our company is determinedly creative, intelligent and progressive, and nurtures these qualities by employing people who share our passionate interest in design, innovation, and incisive enquiry across all fields.

Our organisational culture is entirely unique, distinguished by an uncommon blend of courtesy, cordiality and intellectual energy. We seek those who can bring a wealth of life experience and inspired ideas to our table.

In return, we provide comprehensive induction and training programmes, and encourage an inclusive culture that nurtures enduring professional relationships. We also appreciate the benefits that flow from our employees’ external pursuits.

We raise our bar high at Aesop and never lower it; this is one of the keys to our success and one of the many reasons why people wish to work here. If you would like to join Aesop, we invite you to peruse our current career opportunities.
Purpose of the role:
We currently seek a dedicated and passionate Full-Time Retail Consultant to work within our Aesop location at Century City. Retail Consultants function as key holders, and work intimately with the Store Manager to build relationships with customers and assist in the store’s administrative duties. The successful applicant will have flexible availability and will be

Who we are looking for:
Aesop seeks astute and creative individuals who can communicate with confidence and passion. Prior experience with skin care or cosmetics is not necessary, but rather a willingness to adopt our customer service standards and enter a culture of feedback and self-development.
To be successful, you will have:
Previous experience within retail, with products requiring specialist knowledge and demonstration-based sales techniques.
The ability to communicate with warmth, energy and sincerity
The capacity to learn about and sell products requiring specialist knowledge
A genuine interest in initiating conversations and building relationships with customers
A minimum of three days availability weekly, in addition to full availability on weekends.
Bilingual abilities preferred but not required
Benefits of working at Aesop:
Rate of pay: $18/ hr
10% bonus earning potential
Competitive medical, dental and vision insurance with fully company paid options
401k savings with company match without vesting period
Generous employee discount and bi-annual complimentary products
Up to 12 weeks of paid parental leave
Starting 12 days of vacation with annual tenure increases
3 paid volunteer days annually
3 paid personal days annually
Subscription to meditation programming through Headspace
Subscription to mental wellness programming through Modern Health","Job Type","Full-Time Retail Consultant",,"$18 an hour",,,"0:00:37.505754","https://www.indeed.com/viewjob?jk=6ae5a56fe060997a"
